species	month	Ficus	Sideroxylon	Phanera	Celtis	Dalbergia	Ipomoea	Thunbergia	Terminalia	Brachychiton	Sarcosperma	Prunus	Pinguicula	Leptopus	Triticum	Psydrax	Avicennia	Boehmeria	Broussonetia	Jasminum	Morus	Secamone	Premna	Urobotrya	Tetrastigma	Malva	Macrothamnium	Lepisanthes	Gynochthodes	Ixora	Elaeocarpus	Sapindus	Cucumis	Paederia	Symplocos	Claoxylon	Acer	Albizia	Pteris	Millettia	Cyclea	Combretum	Codiaeum	Causonis	Iodes	Zea	Phyllostachys	Strychnos	Camellia	Berchemia	Urtica	Cinnamomum	Platanus	Nicotiana	Salix	Diospyros	Micrechites	Mussaenda	Vitex	Momordica	Juglans	Fremontodendron	Pueraria	Litsea	Humulus	Phyllanthus	unclassified.Apocynaceae	Trichosanthes	Citrus	Eurya	Alseodaphnopsis	Uncaria	Alnus	Solanum	Maclura	Populus	Flueggea	Salacia	Malus	Pluchea	Jacobaea	Erycibe	Ilex	Rosa	Celosia	Aidia	Cynanchum	Triadica	Cryptocarya	Glycosmis	Rauvolfia	Quercus	Callerya	Melicope	Pittosporum	Pinus	Beilschmiedia	Ziziphus	Sabia	Stilbaceae	Sarcolobus	Celastrus	Mallotus	Fraxinus	Cardiospermum	Tephrosia	Clematis	Mammillaria	Englerina	Macaranga	Cucurbita	Tapiphyllum	Bidens	Diploclisia	Manuleeae	Aruncus	Aphananthe	Acalypha	Styrax	Mucuna	Vincetoxicum	Spiraea	Hyacintheae	Murraya	Trichilia	Lolium	Brassica	Zelkova	Dioon	Luffa	Zanthoxylum	Poranthera	Lithocarpus	Capparis	Oryza	Anamirta	Hoya	Vernonia	Laportea	Betula	Melissa	Boswellia	Tamarindus	Mitchella	Stapeliinae	Acacia	Picea	Periplocoideae	Andrachne	Primula	Anacardium	Lactuca	Daucus	Schisandraceae	Aetanthus	Ligustrum	Tinomiscium	Achyranthes	Euphorbia	Fagus	Tashiroea	Mangifera	Apeibeae	Setaria	Grewia	Callistemon	Eutrochium	Cycas	Phragmanthera	Tiliacora	Avena	Pistacia	Veronica	Rafnia	Embelia	Alyxia	Taxus	Clerodendrum	Leucadendron	Galium	Actephila	Manilkara	Capsicum	Smilax	Campsis	Gardneria	Persicaria	Actinidia	Begonia	Musa	Sidalcea	Daphne	Agrostis	Fissistigma	Calceolaria	Colurieae	Arachis	Neisosperma	Inulinae	Justicia	Podalyrieae	Antidesma	Stipeae	Impatiens	Salvia	Olea	Garcinia	Amyema	Stauntonia	Chlorococcum	Desmodieae	Potaninia	Afrocanthium	Caprifoliaceae	Exacum	Oxystelma	Alseodaphne	Ericaceae	Capsella	Plectocomia	Notoleptopus	Arecinae	Filicium	Hypericaceae	Handeliodendron	Phillyrea	Glechoma	Osyris	Phytolacca	Hylocomium
28	T.hatinhensis	Jun-19	374.1813049	688.3569946	620.7897339	31.46635437	118.0598145	494.9242859	293.6859741	0.731775701	33.66168213	3.414953232	3.171028137	2.927102804	0.487850457	0	353.4476624	1.219626188	151.4775696	134.8906555	59.27383041	2.439252377	1.219626188	3.171028137	2.927102804	7.561682224	7.805607319	0	0.487850457	1.95140183	0	1.707476616	1247.921509	3.658878565	33.41775513	3.902803659	67.56729126	40.73551178	7.561682224	2.927102804	4.878504753	0	5.610280514	0	4.146728992	29.51495361	0	4.878504753	61.46915817	0	0	0	1.463551402	0	0.487850457	53.90747833	12.4401865	4.634579659	0	0	0	0	0	3.414953232	0	0	25.3682251	0	10.48878479	0	0	0	0.487850457	0	0.731775701	0	0	0	15.61121464	0.487850457	0	0	17.31869125	10.48878479	17.07476616	0	0	0	0	0	0	7.31775713	0.487850457	1.707476616	0	0	3.658878565	0	0	0	21.70934486	0	9.269159317	0.975700915	0.731775701	1.707476616	0	0	0	0	2.927102804	1.219626188	0	0	0	8.293457985	0	0.487850457	0	0	4.634579659	1.95140183	4.634579182	0	0	0.487850457	0	0	0	0.487850457	0	0.975700915	0	0	0	0.731775701	3.902803659	0.975700915	0	0	0	0	0	0	0	2.927102804	0	0	0	0	0	0	0	0	0	0	0	2.195327044	0	0	0	0	0	0.975700915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.731775701	0.975700915	0	0	0	0	0	0	0	0.487850457	0	0.487850457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.487850457	0	0	0	0	0	1.95140183	0	0	0	0	0	0	0
29	T.hatinhensis	Jul-19	444.192749	497.8392334	801.4782104	4.291717529	134.6526337	608.8873901	346.0197144	30.04202271	415.2236633	2.682323456	0.536464691	1.609394073	0.536464691	0.536464691	241.9455719	0	204.3930359	169.5228424	33.79727554	2.682323456	0	2.145858765	3.218788147	4.82818222	112.1211166	0	0	0	0.536464691	14.48454666	1.072929382	5.901111603	30.04202271	2.145858765	100.8553619	12.87515259	0.536464691	2.145858765	4.82818222	0.536464691	0	0	4.291717529	41.84424591	0	4.82818222	69.74040985	0	0	0	1.609394073	0	1.609394073	74.56858826	13.41161728	5.901111603	0	1.072929382	0	0	0	4.82818222	0.536464691	0	30.5784874	0	16.63040543	0	0	0	0	0.536464691	1.072929382	0	0	0	15.55747604	0.536464691	0	0	21.99505234	15.02101135	20.92212296	0	0	0	0.536464691	0	0.536464691	6.437576294	0.536464691	3.218788147	0	0	8.046970367	0	0	0	14.48454666	0	11.80222321	0.536464691	0.536464691	0	0	0	0	0	2.145858765	3.218788147	0	0	0	12.87515259	0	10.19282913	0	0	10.72929382	3.755252838	6.974040985	0	0	4.291717529	0	0	0	0	0	0	0	0	0	1.072929382	0	0.536464691	0	0	0	0	0	0	0	3.755252838	0	0	0	0	8.583435059	0	0	0	0	0	0	3.755252838	0	0	0	0	0	3.218788147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.072929382	0	0	0	0	0	1.609394073	1.072929382	0.536464691	0	0.536464691	0	0	0	0	0	0.536464691	0	0.536464691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.536464691	0	0	0	0	0	0.536464691	1.072929382	0	0	0	0	0	0	0	0	0	0	0
30	T.hatinhensis	Aug-19	288.7588806	2325.328857	471.8533936	7.129848957	807.5266724	375.1726685	278.4918823	0.71298486	149.1564331	3.279730558	3.137133598	1.568566799	0	0.5703879	122.0630112	0	119.7814636	98.81970215	90.97686768	2.138954639	0	1.42596972	1.711163759	7.129848957	34.08067703	0	0	0.5703879	0	4.420506477	43.20688248	3.422327518	55.89801407	1.853760719	55.32762527	4.420506477	10.69477367	2.138954639	2.56674552	0	1.1407758	0	3.422327518	23.9562912	0	1.996357679	44.77545166	0	0	0	1.1407758	0	0.5703879	49.76634598	8.270625114	2.2815516	0	0.99817884	0	0	0	2.85193944	0	0	19.39318848	0	7.557639599	0	0	0	0	0	0	0	0	0	8.698415756	0	0	0	13.83190632	7.700236797	13.83190632	0	0	0	0	0	1.42596972	6.987251759	0	1.28337276	0	0	3.137133598	0	0	0	20.10617447	0	8.413221359	0.85558188	0	0	0	0	0	0	2.85193944	1.28337276	0	0	0	4.705700397	0	2.85193944	0	0	4.848297119	1.711163759	12.97632504	0	0	2.85193944	0	0	0	0	0	0	0	0	0	0.85558188	2.70934248	0.5703879	3.564924479	0	0	0	0	0	0	2.70934248	0	0	0	0	0	0	0	0	0	0	0	1.42596972	0	0	0	0	0	1.1407758	0	0	0	0	0	0	0	0	0	0	0	0	0.85558188	0	0	0	0	0	0	0	1.568566799	1.1407758	0.5703879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	T.hatinhensis	Sep-19	542	758	903	5	350	719	386	1	10	5	2	1	0	0	231	0	214	204	40	4	0	3	5	11	4	0	0	1	0	2	0	4	35	2	111	1	1	2	2	0	0	0	3	55	0	7	85	0	0	0	3	0	3	79	26	8	0	0	0	0	0	5	0	0	33	0	15	0	0	0	0	0	3	0	0	0	19	2	0	0	24	16	22	0	0	0	0	0	0	10	1	1	0	0	10	0	0	0	16	0	15	3	0	0	0	0	0	0	7	0	0	40	1	13	0	0	0	0	4	2	11	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
32	T.hatinhensis	Oct-19	427.0142212	372.778717	738.3259888	6.869830608	672.8818359	575.2579346	327.5824585	1.084710121	2.530990362	3.615700245	0.723140061	69.42144775	1.446280122	0.36157003	440.7538757	3.615700245	181.8697205	208.2643433	38.6879921	3.615700245	0.36157003	1.084710121	1.807850122	11.93181133	0.36157003	0	0	0.36157003	0.723140061	0	2.169420242	4.700410366	24.94833183	3.254130363	90.03093719	0	6.869830608	11.93181133	4.338840485	0	0	1.084710121	6.146690845	43.7499733	0	2.530990362	66.52888489	0	0	0	1.446280122	0	5.061980724	65.80574799	20.60949135	5.061980724	0	0	0	0	0	4.700410366	0.36157003	0	29.64874268	0	17.7169323	0	0	0	0.36157003	0	1.807850122	0	0	0	65.80574799	0.36157003	0	0	23.86362267	10.84710121	19.88635254	0	0	0	0.36157003	0	0	7.592970848	0.36157003	2.892560244	0	0	5.061980724	0	0	0	15.90908146	0	18.44007111	1.446280122	0.723140061	0.723140061	0	0	0	0	3.977270365	5.785120487	0	0	0	8.677680969	0	0	0	0	6.869830608	2.530990362	4.700410366	0	0	0.36157003	0	0	0	1.084710121	0	0	0	0	0	0.36157003	0	0.36157003	23.86362267	0	0	0	0.36157003	0	0	3.977270365	0.36157003	0	1.084710121	0	0	0	0	0	0	0	0	1.807850122	0	0	0	0	0	1.807850122	0	0	0	4.700410366	0	0	0	0	0	0	0	0	1.807850122	0	0	0	0	0.723140061	0	0	0	1.084710121	0.723140061	0	0.36157003	0	0	0	0	0	1.084710121	0	0.723140061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36157003	0	0	0	0	0.36157003	0	0.36157003	0	0	0	0	0.36157003	0	1.084710121	0	0	0	0
33	T.hatinhensis	Nov-19	441.9111328	355.4580383	713.4168091	318.3045959	172.5489655	596.2406006	329.7364502	1.071732759	3.215198278	2.143465519	1.071732759	29.29402733	0	0.357244253	616.6035767	2.500709772	184.695282	178.2648773	35.72442627	4.644175053	0.714488506	2.500709772	3.572442532	14.64701366	0.714488506	0	0	0.714488506	0.357244253	0.714488506	1.428977013	27.86505127	37.8678894	2.500709772	169.6910095	0	9.288350105	3.572442532	4.286931038	0	0	0	89.66830444	44.65552902	0	3.572442532	86.81034851	0	0	0	1.786221266	0	1.071732759	101.1001205	12.50354862	4.644175053	0	0.357244253	0	0	0	6.073152065	0.357244253	0	27.15056229	0	13.93252563	0	0	0	0	0.357244253	2.500709772	0	0	0	15.00425816	0.357244253	0	0	23.93536377	14.28976917	23.93536377	0	0	0	1.071732759	0	0	10.00283909	0.357244253	2.500709772	0	0.357244253	3.215198278	0	0	0	16.43323517	0	9.288350105	3.929686785	1.071732759	3.572442532	0	0	0	0	5.001419544	1.071732759	0	0	0	10.00283909	0	0	0	0	8.216617584	1.786221266	2.857954025	2.143465519	0	0.357244253	0	0	0	0.714488506	0	0	0	0	0	1.786221266	0	0.714488506	0.357244253	0	0	0	0.357244253	0	0	4.644175053	0	0	3.572442532	0	0	0	0	0	0	0	0	2.143465519	0	0	0	0	0	0.357244253	0	0	0.357244253	4.286931038	0	0	0	0	0	0	0	0	0	0	0	0	0	1.786221266	0	0.357244253	0	0.714488506	1.071732759	0	0.357244253	0	0	0	0	0	1.071732759	0	0.357244253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.357244253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34	T.hatinhensis	Dec-19	548.2335205	246.7562256	677.109314	7.159766197	589.1464844	850.7337036	500.4165344	0.511411905	117.3690262	2.301353455	1.022823811	3.324177265	0.767117798	0.511411905	250.5918274	0	281.2765198	149.5879822	33.75318527	3.324177265	0.767117798	2.045647621	2.81276536	13.55241489	43.72571564	0	0	0.511411905	0	5.881236553	1.022823811	3.324177265	23.52494621	4.091295242	153.1678619	2.301353455	17.13229752	1.278529644	4.091295242	0	0	0	36.05453873	35.79883194	0	3.579883099	64.43789673	0	0	0.767117798	1.022823811	0	0.511411905	79.52454376	20.45647621	3.579883099	0	0	0	0	0	7.926884174	0.511411905	0	30.1733017	0	23.01353455	0	0	0	0	0	0.767117798	0	0	0	13.29670906	0.511411905	0	0	65.46072388	8.182590485	20.71218109	0	0	0	0	0	0	8.182590485	1.789941549	1.278529644	0	0	3.579883099	0	0	0	13.80812073	0	9.716825485	0.511411905	1.022823811	74.6661377	0	0	0	0	3.068471193	0.767117798	0	0	0	15.34235668	0	3.324177265	0	0	6.904060364	7.159766197	2.81276536	0	0	2.301353455	0	0	0	0	0	0	0	0	0	0.767117798	4.347001076	1.278529644	0	0	0	0	0	0	0	2.81276536	0	0	10.99535561	0	0	0	0	0	0	0	0	1.534235597	0	0	0	0	0	1.278529644	0	3.324177265	0	0	0	0	0	0	0	0	0	0	11.50676727	0	0	0	0	0	0	0	0	1.278529644	0.511411905	0	0	0	0	0	0	0	1.278529644	0	0.767117798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.511411905	0	0	0	0	0	0
35	T.hatinhensis	Jan-20	1089.241333	168.193222	765.1101074	3.592066288	386.2527771	842.022583	1779.340576	0	1.901682138	0	0	1.479086041	0	0.845192075	363.4325867	0	2.746874094	63.60070038	5.282450199	1.479086041	0	0	0	26.41225052	0	0.633894026	1.479086041	0	16.48124504	0	7.184132576	5.07115221	12.25528431	1.267788053	14.57956314	0.633894026	0	9.719708443	1.267788172	0	0	0	47.33075333	7.818026543	0	2.535576105	30.00431824	0	0	0	1.69038415	0	0	59.5860405	73.74300385	3.592066288	0	0	0	0	0	6.127642155	0	0	2.324278116	0	13.5230732	0	0	0	0	0	0	0	0	0	16.05864906	0	0	0	57.05046463	1.056490064	1.69038415	0	0	0	0	0	0	0	0.633894026	0	0	0	0	0	0	0	0	0	10.98749638	0	0	24.29927063	0	0	0	0	0	1.69038415	0	0	0	0	0	0	0	0	10.14230442	5.705046177	0	1.056490064	0	1.69038415	0	0	0	0	0	1.056490064	0	0	0	1.69038415	3.592066288	0	0	0	0	0	18.59422493	0	0	0	0	0	8.451920509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.958172083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.479086041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.633894026	0	0	0	0	0	0	0	0	0	0	0
36	T.hatinhensis	Feb-20	612.3334351	331.5240784	1080.97522	3.287065983	79.82874298	875.2987061	475.4506226	1.408742547	1.408742547	3.052275658	0.939161718	3.287065983	0	0	263.4348755	0	263.6696472	222.1117554	51.41910553	4.461018085	0.939161718	2.347904205	4.22622776	7.98287487	1.173952103	0	0	0.704371274	0	0	0	6.808922291	38.27083969	5.400179863	116.2212601	0	0	1.643532991	5.869760513	0	0	0	7.278503418	55.88012314	0	5.86976099	100.0207214	0	0	0	2.347904205	0	1.173952103	91.80305481	20.42676735	5.400179863	0	0	0	0	0	8.452455521	0	0	42.7318573	0	18.54844475	0	0	0	0	0	0.704371274	0	0	0	21.83551025	0	0	0	26.06173706	14.08742619	32.40108109	0	0	0	0	0	0	12.20910263	0	3.287065983	0	0	7.513293743	0	0	0	20.42676735	0	15.73095894	2.11311388	0.704371274	0.939161718	0	0	0	0	3.991437435	1.173952103	0	0	0	11.50473118	0	0	0	0	12.44389248	3.287065983	3.991437435	0	0	0.939161718	0	0	0	0	0	0	0	0	0	1.408742547	0	0.939161718	0	0	0	0	0	0	0	4.930599213	0	0	0	0	0	0	0	0	0	0	0	3.287065983	0	0	0	0	0	2.817485094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.173952103	1.173952103	0	0	0	0	0	0	0	0.704371274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.704371274	0	0	0	0	0	0	0	0	0	0	0
37	T.germaini	Mar-19	3822.096924	7.388253689	128.9459381	0.836406052	0.975807071	0	0	479.9577026	362.442627	0.975807071	0.836406052	9.479269028	26.34679222	0	0	2.230416298	0	23.27996826	0	86.28923035	4.32143116	0	0	404.2629395	58.96662903	35.40785599	313.9310913	0	0	0.697005093	0	0	0	0	2.788020372	2.648619175	13.66129971	0	0	0	29.1348114	1.115208149	14.21890354	0	0	0	0	0	0	0	0.836406052	0	0	0	5.018436432	0	0	0	0	28.43780708	0.975807071	0	0	0	3.903228283	100.5081329	0	0	0	0	0	68.167099	0	11.70968533	0	0	0	0	123.5092926	0	0	0	0	0	0	0	10.73387814	0	0.975807071	0	0	0	0	0	0.975807071	0	0	0	0	49.90556335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.836406052	0	0	0	0	0	0	34.15324783	0	0	0	0	0	0	0	1.951614141	0	0	0	0	0	0	2.648619175	0	0	6.970050812	0.975807071	0	0	0	0	0	2.927421331	0	0	0	0	0	0	0	0	0	0	6.830649853	0	3.06682229	0	0	0	0	3.06682229	0	4.739634514	0	0	1.394010186	0	0	0	0	0	0	0	0	0	0	5.018436432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.254609108	0	1.115208149	0
